data/ca/154995/183771/587271289.html,Delta Hotels by Marriott London Armouries,"""On my last visit to London I stayed once again at the Delta Armouries. From the first moment you arrive the service you receive at the door is outstanding. The personnel at the counter is excellent and the manager and assistant manager is incredible. The night we stayed there was a sppreciation night for rewards members and the spread is out of this world. This happens once a week so check it out. My suggestions to all leaders is to hold your meetings or retreat there. It is a freat place to work and relax. The upgrades to their room is remarkable.",5,positive
data/ca/154995/183771/3706200.html,Delta Hotels by Marriott London Armouries,"""We went to the Delta London Armouries last weekend and had a wonderful family trip!  Everyone we met working in the hotel was so friendly!!  This was by far the friendliest staff we've encountered in our travels!  They have a great wading pool for the little kiddies, it's small and perfect for non-swimmers - the water goes up to their waist or so (on our 4 year old!) and allows them to splash and play with other kids without worrying about the depth!  Also, they have a great indoor playground with a full-size climber, basketball net, play houses, and many, many toys!  During specific times, you can leave your child there for an hour to be supervised to make crafts, play video games, etc.. in their craft room!  We really enjoyed our visit, the kids (ages 4 and 2) had a great time!  They especially liked their welcome goodie bag filled with toys and colouring books, and we also liked that they ate free in the dining room!  This is a great value for the $$ also - clean rooms - we stayed in a Premier room which was recently renovated, had great amenities, was very clean, and we got a great rate by booking on the Delta website - you have to look for the internet only rate - you'll save $20.00!  Hope this helps!  We'll go again!\n",5,positive
data/ca/154995/183771/567704226.html,Delta Hotels by Marriott London Armouries,"""Stayed for one night on St. Paddy\u2019s day. The hotel is in a convenient location to Richmond row, Bud Gardens and the downtown area. Valet was only $25 and well worth it, as the self parking lot is a block and a half away. The inside of the hotel is very nice. They have a small restaurant inside the lobby area and a breakfast and brunch that\u2019s really good also. Rooms were decent, nothing fancy, comfortable beds. Felt it was a good value for what we paid. I\u2019d stay here again in the future.",4,positive
data/ca/154995/183771/725710226.html,Delta Hotels by Marriott London Armouries,"""I decided to stay in London after dropping my son off at Western after his reading week and decided to stay at the Deta Armouries.  What a pleasant experience.  I arrived late on a Sunday evening, had done my online checkin, took the valet parking (highly recommended especially the evening of a snow storm) and was greeted by nothing but smiles and helpfulness.  I was awarded a high level room and loved the view from the 17th floor.  Clean, well kept, love the smell of the soap, enjoyed the fitness room, regret not having time to use the lovely pool.  Enjoyed breakfast and did the easy online check out.  The front lobby was full of complimentary coffee and muffins to boot and greeted by Veterans that were manning the door as the Remembrance Day parade was on the same street.  I had a very lovely conversation with the front door Veteran and nothing but high regard for the valet driver that retrieved my car from the snowy outdoors with a smile on his face.  I will definitely stay here again and look forward to booking a few nights when my son graduates next year.",5,positive
data/ca/154995/183771/171342572.html,Delta Hotels by Marriott London Armouries,"""comfortable beds, good sized rooms. No continental breakfast, only  a restaurant there. Valet was good with secured parking lot.   Watch the fridge in your room bc the setting was too cold and it froze our food!!   Pool was closed for maintenance so we didnt see that. staff was friendly and we would stay here again. ",4,positive
data/ca/154995/183771/137721791.html,Delta Hotels by Marriott London Armouries,"""Just got back from a three day trip. Delta London Armouries was my home base. It was, as I had hoped...excellent. Right from the welcome at the front door to the wave as I was driving away. Awesome!!! Food was great, service was friendly (thanks Ashley and everyone else). I was always in a rush so I was in awe how quick I got my food. I really appreciated it.\nThe rooms were very nice and I had great sleep after a loooooong day. Love the beds!!!\nI did have a chance to explore around the hotel a little. Lots of things to do nearby. Too bad I didn't have more time. Can't wait to go back and do it all again.",5,positive
data/ca/154995/183771/69545349.html,Delta Hotels by Marriott London Armouries,"""The location in downtown London is ideal. Well cared for, interesting use of historic building. Parking could be less expensive.",4,positive
data/ca/154995/183771/119623820.html,Delta Hotels by Marriott London Armouries,"""I was here for several days and the staff and facilities were great for the price. \nNO issues",4,positive
data/ca/154995/183771/164194528.html,Delta Hotels by Marriott London Armouries,"""Stayed here at a conference I was attending and the most notable sign of age is that there were no plugs on or near the desk for your computer. I asked for a power bar, and it took 2 days for them to bring one to my room. The building is impressive from the exterior, but needs some updating.",3,negative
data/ca/154995/183771/125694751.html,Delta Hotels by Marriott London Armouries,"""Hello I just wish to right a review and indicated how much I enjoyed out stay at the Delta London Armouries. The staff was wonderful, they have an amazing brunch and the location is perfect when visiting London. We felt lke we were at home.  I would return again.",5,positive
data/ca/154995/183771/500433574.html,Delta Hotels by Marriott London Armouries,"""The hotel is refurbishing and really did it wrong. They now have electrical plugs on both sides of the beds but you can't plug in anything larger than a cellphone or the breaker trips. Apparently the breaker is installed behind the side table screwed to the wall so it can't be reset and you can't charge your phone either if any guest has ever tried to use the plug in your room for anything else other than a phone. I stay over 50 nights a year in Marriott hotels and have never run into this. \nThey had to dig up this grotty extension cord so I could use my medical device for sleeping. \nNeeds to be fixed before I will ever return. \nStaff is great and really tries hard but management has to fix this basic issue. ",3,negative
data/ca/154995/183771/374205370.html,Delta Hotels by Marriott London Armouries,"""Overall the hotel is quite pleasant and nicely furnished.  However, I have never been in a hotel that does not have full length mirrors.  Not that Im overly vain but when getting ready to go to a cocktail wedding it would be nice to see.  \nI complained several times to no avail until the housekeeper on the floor stepped in and with one call a mirror appeared.  Cindy was more than helpful and made my day!",4,positive
data/ca/154995/183771/728463366.html,Delta Hotels by Marriott London Armouries,"""Outstanding 1st stay at this very cool property.  Hotel is re-purposed old armoury with great ambiance and unique feel.  Staff was extremely friendly, welcoming, and helpful.  Rooms are excellent with several upgrades and nice differentiating touches.\nHotel bar (including food) was terrific with nice choice of drinks and great food.\nSeveral cool displays of historic military uniforms and miscellaneous items.\nParking is easy out front.\nGreat downtown location in walking distance to several restaurants, bar, stores, etc. \nFantastic experience!",5,positive
data/ca/154995/183771/629900168.html,Delta Hotels by Marriott London Armouries,"""From the moment my husband & I arrived our experience at the London Delta Armouries was spectacular! The Bell Staff were prompt, the front desk friendly & quick to the restaurant & bar staff providing exceptional service & atmosphere!We stayed in one of the newly renovated 2nd floor rooms; which was beautiful! We were upgraded to a room with an attached parlour room & greet with a bottle of champanage & cheese & crackers & a lovely hand written card from the hotels GM for our anniversery! The only thing I wish we could have changed; was making our stay longer to enjoy one more day of luxury! We will absolutely be staying at the Delta again!",5,positive
data/ca/154995/183771/216647608.html,Delta Hotels by Marriott London Armouries,"""We stayed one night for a wedding; arrived and were checked in very quickly (we were in a rush to get ot the ceremony!)  The room was lovely, very clean, comfortable bed, lovely pillows, and though smaller than we usually occupy, we both had a great night's sleep!  The buffet breakfast the next morning was great, again with great service regarding all the bits (toast, tea, coffee, etc) All staff were courteous, friendly, smiling and the valet parking is absolutely worth the extra cost.  Will stay there again. Tara M.",5,positive
data/ca/154995/183771/287273185.html,Delta Hotels by Marriott London Armouries,"""We have visited the hotel for pleasure but my last visit was for business. The staff is always helpful and do go out of their way to help you. This was the 1st time I could not get a \""Signature\"" room. ((Hotel was booked) My room was still large and very clean. When in London I always like to stay here.",5,positive
data/ca/154995/183771/595672246.html,Delta Hotels by Marriott London Armouries,"""When you go to a place that is know for the quality service and it characteristics, you can be rest assured that you will not miss having fun and that is true for this property in London owned by Marriott. The staff is courteous, caring and is on toes whenever you need them. A clean and well maintained property located in the heart of the city of London (ON). Beautiful views of the city from the higher floors. The indoor swimming pool was heaven in the chilling winter. The food is awesome you will love the whole menu. Valet parking is convenient in this busy location. If in London, don't miss to book this one. Cheers",5,positive
data/ca/154995/183771/236734527.html,Delta Hotels by Marriott London Armouries,"""It was our 1st time in London so we didn't know what to expect. The room we stayed in was on 16 and it was Big and beautiful with a Great view! The Lobby is Amazing! The pool area.. An Oasis. The Staff, Amazingly friendly and courteous!  \nI'd stay there again. In a heartbeat . Without checking out other hotels in the area. This time . I'd like a hot tub though. Do they have them?  I don't know. ",5,positive
data/ca/154995/183771/208502878.html,Delta Hotels by Marriott London Armouries,"""We attended the Sunday Lunch Buffet.  This hotel does it right.  The variety of food is huge.  The quality is outstanding.  Great service has you leaving with a SMILE!\n\nIt is like having breakfast, lunch, dinner and dessert all at once!! WOW\n\nA beautiful old building has been cocooned by modern design.",5,positive
data/ca/154995/183771/382291915.html,Delta Hotels by Marriott London Armouries,"""We booked this hotel through our credit card rewards program. The hotel is in a good location in the city. The staff is friendly and helpful. We were booked into a Signature room on a higher floor. The bed is very comfortable; we love the pillows and the room darkening drapes. The walk-in shower is a bonus and one that we have come to appreciate a lot. A simple bonus like a housecoat is always appreciated. \nWe had breakfast the next morning. It was reasonably priced; service was good and the food was tasty.\nWe chose to self-park. This is a good option as the lot is nearby and the access is registered by the hotel through to the parking operator.",5,positive
data/ca/154995/183771/156302656.html,Delta Hotels by Marriott London Armouries,"""In London on business. Stayed at the Delta and was very pleased. Was upgraded to the executive floor due to a couple of hockey teams staying in the hotel. Kids can be loud and enthusiastic.....the hotel had the rooms and avoided a potential conflict. Forward thinking on behalf of the front desk staff. A spontaneous upgrade is also very much appreciated and I would seek out Delta as an option while on the road where possible.  Our rooms were spacious and comfortable. The bed and linens were excellent. Large bathroom.  Internet is included....not always the case, but seems to be moreso these days. It is a nice touch on the hotels part and according to the tent card in the room standard practice at Delta.   We were at a Westin property not that long ago where we had over $50 in internet charges over a four day stay. Ridiculous! Well done Delta!  The bar and restaurant at this property both strong choices. Well staffed and run.  Overall the staff at this property is knowledgable and courteous. We liked the location. Could walk to the train station - short cab ride to airport and right downtown.",4,positive
data/ca/154995/183771/184144884.html,Delta Hotels by Marriott London Armouries,"""I was booked into the Delta London Armouries for a week of business meetings and, one day into the week, I had a need to get on a plane from Toronto to Calgary.  Mid-day, I had to run back to the hotel, get packed and ready to drive down to Toronto.  Without a blink of an eye, Corey got me checked-out; had the car pulled around and, just 15 minutes after I unexpectedly arrived at the hotel, I was on my way.  It may not seem like much to a leisure traveler but, to a business traveler, this kind of service is invaluable and should not go unnoticed.  Business travelers have \""special\"" needs and this hotel is very accommodating.",5,positive
data/ca/154995/183771/711452064.html,Delta Hotels by Marriott London Armouries,"""Is the hotel well maintained?  Absolutely!  Are the rooms comfortable and well appointed?  Yes.  Is the food good?  Yes again...  Great location, great restaurants nearby, modern vibe - all things you can say about this hotel.\n\nYou come to expect these things from a Marriott, however, so to tell you that the linens and lobby were wonderful don't mean that much.\n\nBut the standout here was the staff.  I always love when staff are attentive and engaged.  I am not a diva, I do not expect to be treated like a queen while in a hotel but I like it when staff make me feel valued.\n\nFrom Cindy helping in the lobby to Dave and Karan at the reception I felt like a valued guest - I almost hate to name names because the ENTIRE staff here is exceptional!  I have so many examples of the staff going out of their way to attend to my needs but one of the stand outs was the person seating breakfast guests on the day we checked out.  I was looking for someone to call me us a cab and the staff in the lobby was busy helping others and the folks at the front desk were busy too so.  The hostess at the front of the restaurant noticed me and came right over to assist.  Not only did she call us a cab, she made sure to come out and let us know the cab was on it's way.\n\nI wish I had the names of all of the staff that helped out, I really do because I would give a shout out to all of them.",5,positive
data/ca/154995/183771/207566385.html,Delta Hotels by Marriott London Armouries,"""The Delta London Armouries is our hotel of choice when we visit London. It's a great place to stay. It's right downtown, so it's handy to public transit, shopping and a multitude of fabulous restaurants. Their beds are very comfortable and they don't use Fabreze in their rooms or, as far as I can tell, any other noxious smelling cleaning solutions. My partner and I are both sensitive to scents and perfumes, so this is important to us.The staff are so friendly, accommodating and eager to help you in any way they can. I always feel like I can ask them for anything and they will not only try to help, but be happy doing so.. Furthermore, any of the staff we have interacted with have been totally gay positive, which is also important to us. In particular, I very much appreciate that they have supported the London Lesbian Film Festival for several years. Way do go Delta!",5,positive
data/ca/154995/183771/508944841.html,Delta Hotels by Marriott London Armouries,"""I stayed in this hotel for 2 days and it was great. We arrived at 10am in the morning and they allowed us to checking 5 hours earlier. The woman at the reception saw we were with a 4 years old and decided to upgrade our room for more space. The staff is very friendly and professional. The hotel is clean, same as for the swimming pool. Probably the best hotel in London. Only inconvenient, you have to park your car in a parking lot a few hundred meters away. However, better to stay at a great place and walk a bit.",5,positive
data/ca/154995/183771/374949702.html,Delta Hotels by Marriott London Armouries,"""Hotel is now a Marriott brand hotel but same old friendly staff. Very nice renovated rooms and very comfortable beds. Hotel is centrally located in London with lots of restaurants nearby. Nice pool and well equipped gym as well. Would definitely recommend.",5,positive
data/ca/154995/183771/246173016.html,Delta Hotels by Marriott London Armouries,"""The hotel is well situated in downtown London with easy access to shopping and dining. The staff are very efficient and pleasant however the hotel itself(corridors, rooms, meeting areas) needs a major injection of cash. Entrance area, corridors and rooms are dated and worn from years of use. From a value persepctive I expect a better appearance and fixtures for the price.",3,negative
data/ca/154995/183771/5423519.html,Delta Hotels by Marriott London Armouries,"""We stayed one night at this hotel, but something made me wish that we were staying longer.  The staff were very friendly, from the front desk to the bellmen.  The maid on our floor was very nice.  She chatted with me a little bit, and later she even brought us a second bathrobe without having to ask!\n\nThe room was comfortable; what I really liked about it was the use of space in the room.  By arranging the room, they found a way to include a good sized round table and a love sofa.  The bed was very comfortable.  Some of the night tables could use replacing.  The hallways looked like they were newly renovated.\n\nThe decor remined me of the Royal York, with lots of wood.\n\nThe kids loved using the pool.  While swimming, you can look up at the roof of the old armouries building.  I would say this was my favourite pool so far.  While not a huge pool, the tiles give it a classical feel, and the water was like swimming in a lake.\n\nThe continental breakfast buffet came with the room, and was served in the main dining room (because of the holiday).\n\nOverall, it was a good value, and the prices on the room service menu weren't as high as Toronto.\n\nAny of the service needs which I had were met.  They even sent me a card to a apologise for a mistake.  Nice touch.\n",5,positive
data/ca/154995/183771/564766950.html,Delta Hotels by Marriott London Armouries,"""Fairly standard hotel for a regional city. Best thing about it were the lovely staff-they were all very friendly, room comfortable and clean but nothing special about it. Gym ok-good equipment. Decor a little dated. Would stay again-a safe bet big chain if slightly formulaic hotel. ",3,negative
data/ca/154995/183771/644151947.html,Delta Hotels by Marriott London Armouries,"""Had my Company Christmas Party there. Food was awesome, the customer service was off the chart and the next morning we had the Sunday brunch for the first time. The choices were endless and filling. This is the placd to stay when in London,Ont. Rooms were cozy, comfortable and clean. Great nights sleep. ",5,positive
data/ca/154995/183771/197232713.html,Delta Hotels by Marriott London Armouries,"""I really think the history of the building is what makes this hotel so amazing.\nI wish they would have had pictures of the former rooms and building prior to it becoming a hotel.   Loved the history windows of the former armouries. We stayed on the second floor.\nThe building has a lot of character.  We used the pool and hot tub-beautiful, real plants surrounding the area. The staff were very friendly and helpful. The room had a comfortable bed. \nThe price was very good. I would stay again.",4,positive
data/ca/154995/183771/154520492.html,Delta Hotels by Marriott London Armouries,"""I've stayed at this Delta on four different occasions, and they always meet my expectations. The service, especially by the front desk staff, is exceptional - they're always friendly, helpful, and accomodating. The location, right in the heart of London, is central to everything downtown.\n\nAs for the property itself, it's housed in an old armoury \u002F castle-style building that has been renovated. This makes for some really unique features, and a cool experience if you haven't been there before. They've done an excellent job of keeping the look of the original building while integrating modern amenities. I love this old building.\n\nRooms are always clean, and every room we've stayed in has been a fair size. The rooms in the older part of the hotel have high ceilings and nice bathrooms with jetted tubs. These rooms do look a bit tired, and could use an update, but they still provide a nice stay. Newer rooms don't have the high ceilings, but they're new, offer plenty of space, and provide the usual Delta quality and amenities (flat screens, fridge, sitting area, etc).\n\nThe wifi in the hotel works extremely well (it's amazing how many hotels have slow wifi), and it's always free. This is a huge plus! Hotels charging for wifi is a pet peeve of mine, so this Delta gets high marks for providing it free. \n\nThe valet parking is a good service, although it can take some time to get your car back if you're checking out while it's busy. This is not for lack of effort on the part of the staff - they're always hustling - but is rather a result of the tight space in front of the hotel and large groups who can swing in quickly, overrunning the front door staff. When it's not busy the service is perfect.\n\nFood service is good, as far as quality is concerned, but the pricing is a bit much. We tend to eat at one of the many nearby restaurants for better value.\n\nOverall, this is an excellent option in London. The room price is right, the location excellent, and the service outstanding. The Delta London Armouries is always our first choice of hotels in London.",5,positive
data/ca/154995/183771/613013279.html,Delta Hotels by Marriott London Armouries,"""I have stayed here a handful of times. Every stay was great, the staff was pleasant and the service was perfect. Clean rooms, great meals, close to everything you need. The only negative and its minor is the hotel parking is around the block.",5,positive
data/ca/154995/183771/66948432.html,Delta Hotels by Marriott London Armouries,"""The service I received was professional, friendly and in my mind went above and beyond.  Ran into a bit of a challenge getting my business presentation printed and the staff at the front desk were very helpful in a time contrainded situation. \nFrom being greated upon arrival, to check in, to room service - everyone did an excellent job of making me welcome and making sure things were okay.",5,positive
data/ca/154995/183771/535536596.html,Delta Hotels by Marriott London Armouries,"""We had a great time with the kids at the Delta Armouries. Very friendly staff, spotless room and grand breakfast. If you are staying in London don't pass up the downtown area where at the Delta the views are great. The Delta in the heart of Downtown is surprisingly easy to find. 5 out of 5 stars",5,positive
data/ca/154995/183771/221991590.html,Delta Hotels by Marriott London Armouries,"""This is my 5th stay at this property over the years. There has never been a bad experience at this hotel. The ambiance is amazing, the look of the hotel is great, rooms and beds very comfortable. Walking distance to restaurants, banks, bars and even shopping Pool very nice, hot tub nice and sauna and exercise room very nice. We were there for 3 nights over the August long weekend and on the second day at around 2 pm, we had a call from the front desk asking us if maintenance could come in the room because our room had a main breaker panel in it. We said yes, maintenance was up in minutes, in and out within 1 minute. We went out for dinner and when we returned we found a voucher for 2 free breakfasts for the \""inconvenience\"". That's what makes a person a repeat customer and seperates good from GREAT customer service. Thanks Delta!",5,positive
data/ca/154995/183771/281140970.html,Delta Hotels by Marriott London Armouries,"""Delta Armouries in London has always been one of our favourites. The Sunday Brunch is the best Brunch anywhere in Canada . We also stayed in a newly renovated room and it was beautiful. Staff at this Hotel are especially friendly and it does not seem to be an act. They all seem genuinely happy and outgoing.",5,positive
data/ca/154995/183771/382429432.html,Delta Hotels by Marriott London Armouries,"""I was going to be in London Ontario for my husband's memorial service and wanted a nice place to stay. I had looked all over the web for a hotel and kept seeing the pictures and reviews for this place. I finally made my decision and was so very happy that I chose the Delta London Armouries Hotel. It is a beautiful hotel, the staff are amazing and friendly. Ate at the restaurant  three times and each time it was very good. Everything was first rate. I would definitely recommend this hotel to anyone who is considering visiting London, you will be thoroughly impressed.",5,positive
data/ca/154995/183771/203526790.html,Delta Hotels by Marriott London Armouries,"""The Delta London Armouries is a fine hotel. I spent three days there in April. The room is nicely appointed. The pillowtop bed made for a good night's sleep. The food was very good at the weekend buffet. There are two convenient parking options. \n\nWhat makes the Armouries special is the people, Liz at reception, Jamie for cuisine, and Rob at the bar will make your visit pleasant and special. I can recommend this hotel,",4,positive
data/ca/154995/183771/728421166.html,Delta Hotels by Marriott London Armouries,"""Friendly front desk staff Benjamin answered my questions and concerns regarding getting walked as employee. clean room loved the lobby and the old brickwork from armouries.\nSelf parking was easy and convenient",5,positive
data/ca/154995/183771/165239191.html,Delta Hotels by Marriott London Armouries,"""I isited the hotel 6 months a go and wrote a review about how terrible this hotel was. the mangers answered and claimed that they will take actions to correct the problems and invited to coem there for next trip. so I did it and went there during my last stay in London back two weeks ago to just check how they have improved.  hoestly the hotel is worse than before. the rooms were still teribble and noisy. the smell of mold veen in summer bothered me. the first room I checked in was smoked in and they chenaged my room to another one which ecause it is was not smoked right before. just a quick note to the manager who is comming and write all sort of excuses and copy and paste what she have to here first, the picture I uploaded from the teribble condition of the bathroom at my previous review IS from your hotel. so dont LIE next time for your what they pay you becaus eit is not ethical. I added this once again here so every one can judge whether it is your bathroom or not!",1,negative
data/ca/154995/183771/381244504.html,Delta Hotels by Marriott London Armouries,"""Great hotel.  Wonderful service at the front desk.  Check in is easy.  Had our wedding here and the concierge was easy to work with.  The rooms are clean and in the old part of the building are beautiful.  The pool area is amazing and adds a nice ambiance.  The morning buffet breakfast is fantastic.  This hotel is a real gem.",5,positive
data/ca/154995/183771/374847637.html,Delta Hotels by Marriott London Armouries,"""I stayed on a Wednesday night as I had an early morning conference at the hotel. I booked a reward night using my Marriott points and was able to get upgraded to a corner king size bed room on the 19th floor which is one of their concierge floors. \n\nThe room was clean, spacious and had lots of plugs and cables for you to charge your phone, or connect your laptop. They however did not have a lightening cable for the iPhone though, but it didn't matter as like most traveller, I brought my own. \n\nThe bathroom only had a shower, so for those who like to take a bath, you should check with the hotel before booking or ask at check in. \n\nI was able to eat something at the concierge lounge when I checked in and then had breakfast there the next morning.  For evening snacks, they had a cheese plate, crackers, cold cuts, coconut battered shrimps, chicken skewers, tomato soup as well as a couple of desserts. The also served beer and wine, which you can charge to your room. Breakfast the next morning was cereal, scrambled eggs, sausage, cold cut plate, various breads, and Starbucks coffee and juice.  In terms of the food, this is one of the better concierge lounges that I've experienced. My only complaint is that bottled water, whether it was flat water or Perrier was in short supply and not replenished. But this is the case at most lounges I've been to so not really a knock on the Delta Armouries hotel. \n\nThe valet service was quick and efficient when I checked in and when it was time to depart. \n\nThe only issue I had was that the heat in the room didn't seem to work. I had mentioned this to the front desk when I went out for dinner and they indicated they would have maintenance look at it. I'm not sure if maintenance ever came by to check or not. The next morning during check out, I again mentioned this and it seemed the hotel had turned off the boilers as they had a warm spell a week prior to my arrival and unfortunately they had switched over to cooling mode. \n\nDespite the heating the heating issue, I like to say the front desk as well as the rest of the staff did a great job at providing good service during my stay. ",4,positive
